Gene_ID	Gene_Name	Cross-validated R2	RF Trees	Population
ENSG00000186452.6	TMPRSS12	-0.0308253325621961	50	AFA
ENSG00000204257.10	HLA-DMA	-0.0307875544868837	500	AFA
ENSG00000165959.7	CLMN	-0.0307755608342553	500	AFA
ENSG00000108298.5	RPL19	-0.0307580359901433	450	AFA
ENSG00000171443.6	ZNF524	-0.0307568411311085	150	AFA
ENSG00000117450.9	PRDX1	-0.0307246311881694	500	AFA
ENSG00000182934.7	SRPR	-0.0306587759884993	150	AFA
ENSG00000178913.5	TAF7	-0.0306267131716243	300	AFA
ENSG00000059769.15	DNAJC25	-0.0305738301658942	500	AFA
ENSG00000033800.9	PIAS1	-0.0305465080040617	500	AFA
ENSG00000126107.10	HECTD3	-0.0305460538781686	100	AFA
ENSG00000130939.14	UBE4B	-0.0305406242492922	150	AFA
ENSG00000164190.12	NIPBL	-0.0305126202215831	500	AFA
ENSG00000149483.7	TMEM138	-0.0304883929669573	500	AFA
ENSG00000055163.14	CYFIP2	-0.0304790924964014	100	AFA
ENSG00000124193.10	SRSF6	-0.0304667287809585	150	AFA
ENSG00000213903.4	LTB4R	-0.0304571964017121	500	AFA
ENSG00000165494.6	PCF11	-0.0304480634771617	100	AFA
ENSG00000105676.9	ARMC6	-0.0304383887800061	250	AFA
ENSG00000104218.9	CSPP1	-0.0303992832105678	500	AFA
ENSG00000155508.9	CNOT8	-0.0302939989897895	500	AFA
ENSG00000054983.12	GALC	-0.0302934524847621	400	AFA
ENSG00000163161.8	ERCC3	-0.0302683593923543	200	AFA
ENSG00000162702.6	ZNF281	-0.0302631385238332	50	AFA
ENSG00000114779.15	ABHD14B	-0.030244001651598	350	AFA
ENSG00000111321.6	LTBR	-0.0302208285790977	150	AFA
ENSG00000130779.15	CLIP1	-0.0302087550453296	500	AFA
ENSG00000115275.7	MOGS	-0.0302033699141599	500	AFA
ENSG00000077420.11	APBB1IP	-0.0301981866814831	300	AFA
ENSG00000140396.8	NCOA2	-0.0301962555997333	100	AFA
ENSG00000125910.4	S1PR4	-0.0301561485631254	300	AFA
ENSG00000156475.14	PPP2R2B	-0.0300787515384949	100	AFA
ENSG00000105514.3	RAB3D	-0.0300684718990129	500	AFA
ENSG00000139428.7	MMAB	-0.0300303920383198	250	AFA
ENSG00000089050.10	RBBP9	-0.0299885282670313	450	AFA
ENSG00000139826.5	ABHD13	-0.0299865019410968	350	AFA
ENSG00000136811.11	ODF2	-0.029986040913381	50	AFA
ENSG00000054611.9	TBC1D22A	-0.0299640246999668	300	AFA
ENSG00000166024.9	R3HCC1L	-0.0299628547082217	100	AFA
ENSG00000169814.8	BTD	-0.0299619385142774	250	AFA
ENSG00000165782.6	TMEM55B	-0.0299558101664544	500	AFA
ENSG00000196636.7	ACN9	-0.0299455608794681	50	AFA
ENSG00000011028.9	MRC2	-0.0298826743294878	50	AFA
ENSG00000105135.11	ILVBL	-0.0298714176571689	50	AFA
ENSG00000272514.1	C6ORF165	-0.0298102408499846	500	AFA
ENSG00000146094.9	DOK3	-0.0298091556754439	150	AFA
ENSG00000168564.5	CDKN2AIP	-0.0297989183561488	500	AFA
ENSG00000123411.10	IKZF4	-0.0297729312089401	500	AFA
ENSG00000155366.11	RHOC	-0.0297635494891633	500	AFA
ENSG00000205445.3	KRTAP10-2	-0.029754099758698	500	AFA
ENSG00000159263.10	SIM2	-0.0297082079446767	200	AFA
ENSG00000169635.5	HIC2	-0.0297003725539348	200	AFA
ENSG00000140836.10	ZFHX3	-0.0296996885591613	50	AFA
ENSG00000100505.9	TRIM9	-0.0296703253833003	200	AFA
ENSG00000257949.2	TEN1	-0.0296558489324949	450	AFA
ENSG00000087338.4	GMCL1	-0.0296191844503848	100	AFA
ENSG00000100307.8	CBX7	-0.0296054789692563	150	AFA
ENSG00000181609.5	OR52D1	-0.0295824002276541	100	AFA
ENSG00000123609.6	NMI	-0.02948976446396	200	AFA
ENSG00000156469.4	MTERFD1	-0.0294761037429246	500	AFA
ENSG00000144231.6	POLR2D	-0.0294680650804189	400	AFA
ENSG00000115966.12	ATF2	-0.0294645486163936	450	AFA
ENSG00000110104.7	CCDC86	-0.0294502949011686	500	AFA
ENSG00000113643.4	RARS	-0.0294482862050395	500	AFA
ENSG00000107521.14	HPS1	-0.0294138363175992	50	AFA
ENSG00000165996.9	PTPLA	-0.0293554719274168	300	AFA
ENSG00000198743.5	SLC5A3	-0.0293330126217244	150	AFA
ENSG00000189350.8	FAM179A	-0.0293310462098724	500	AFA
ENSG00000141639.7	MAPK4	-0.0293077094784099	450	AFA
ENSG00000126261.8	UBA2	-0.029306414331406	350	AFA
ENSG00000089050.10	RBBP9	-0.0292937405656183	150	AFA
ENSG00000122386.6	ZNF205	-0.0292537464583068	500	AFA
ENSG00000156639.7	ZFAND3	-0.0292512770575387	250	AFA
ENSG00000104412.3	EMC2	-0.0292490193945632	50	AFA
ENSG00000113593.7	PPWD1	-0.0291795567272877	100	AFA
ENSG00000150527.12	CTAGE5	-0.0291472535084139	500	AFA
ENSG00000213930.7	GALT	-0.0291281195776886	150	AFA
ENSG00000204576.7	PRR3	-0.0290888343953051	50	AFA
ENSG00000082213.13	C5orf22	-0.0290776544262605	400	AFA
ENSG00000104408.5	EIF3E	-0.0290693944217778	500	AFA
ENSG00000142207.5	URB1	-0.0290596417588756	450	AFA
ENSG00000187239.12	FNBP1	-0.0290379313564601	350	AFA
ENSG00000140365.11	COMMD4	-0.0290286887083107	50	AFA
ENSG00000109534.12	GAR1	-0.0290238410429765	450	AFA
ENSG00000128590.4	DNAJB9	-0.0290080109071311	150	AFA
ENSG00000155329.7	ZCCHC10	-0.0289998541111132	100	AFA
ENSG00000107669.13	ATE1	-0.0289642354500592	350	AFA
ENSG00000165417.7	GTF2A1	-0.0289509988861105	100	AFA
ENSG00000088812.13	ATRN	-0.0289505674185134	200	AFA
ENSG00000185650.8	ZFP36L1	-0.0289468877681809	300	AFA
ENSG00000184708.12	EIF4ENIF1	-0.0289291811363715	150	AFA
ENSG00000198961.5	PJA2	-0.0289262542906663	500	AFA
ENSG00000151835.9	SACS	-0.0289214519672095	500	AFA
ENSG00000145592.9	RPL37	-0.0289118213516353	450	AFA
ENSG00000110955.4	ATP5B	-0.0289080351603434	150	AFA
ENSG00000158850.10	B4GALT3	-0.0288689473779182	300	AFA
ENSG00000063241.3	ISOC2	-0.0288530127250098	50	AFA
ENSG00000100567.8	PSMA3	-0.0288442663629816	450	AFA
ENSG00000172578.7	KLHL6	-0.0288267499733215	50	AFA
ENSG00000182022.13	CHST15	-0.0288149545506713	150	AFA
ENSG00000105492.11	SIGLEC6	-0.028785479133443	100	AFA
ENSG00000180251.4	SLC9A4	-0.0286849033682588	500	AFA
ENSG00000004777.14	ARHGAP33	-0.0286807560224542	50	AFA
ENSG00000137055.10	PLAA	-0.0286540980539985	500	AFA
ENSG00000144815.9	NXPE3	-0.0286467400747749	300	AFA
ENSG00000112306.7	RPS12	-0.0286273153305868	350	AFA
ENSG00000251380.2	C5orf20	-0.0286019278520476	500	AFA
ENSG00000163946.9	FAM208A	-0.0286008420749465	200	AFA
ENSG00000111110.7	PPM1H	-0.0285566504137662	500	AFA
ENSG00000257923.5	CUX1	-0.0285322550193738	50	AFA
ENSG00000154736.5	ADAMTS5	-0.0285248155418145	50	AFA
ENSG00000182973.14	CNOT10	-0.0285037609835832	450	AFA
ENSG00000239382.6	ALKBH6	-0.028476807118475	450	AFA
ENSG00000138794.5	CASP6	-0.028474250045995	150	AFA
ENSG00000105063.14	PPP6R1	-0.0284413451996437	500	AFA
ENSG00000166887.11	VPS39	-0.0284189394492706	150	AFA
ENSG00000103363.10	TCEB2	-0.0284115177321184	150	AFA
ENSG00000135679.17	MDM2	-0.0283888074767253	500	AFA
ENSG00000157693.10	C9orf91	-0.0283744552752973	500	AFA
ENSG00000124228.10	DDX27	-0.0283564258965444	400	AFA
ENSG00000146576.8	C7orf26	-0.0283551817673442	50	AFA
ENSG00000102858.8	MGRN1	-0.0283507051173238	350	AFA
ENSG00000114841.13	DNAH1	-0.028341581236326	400	AFA
ENSG00000170653.14	ATF7	-0.0283375979744472	500	AFA
ENSG00000106080.6	FKBP14	-0.0283303191630822	50	AFA
ENSG00000076003.4	MCM6	-0.0283239034986666	250	AFA
ENSG00000119820.5	YIPF4	-0.0282983435417098	300	AFA
ENSG00000168614.13	NBPF9	-0.0282612756751755	300	AFA
ENSG00000136448.7	NMT1	-0.0282498470049837	450	AFA
ENSG00000153006.10	SREK1IP1	-0.0282417143111308	500	AFA
ENSG00000057757.5	PITHD1	-0.0282240963759644	150	AFA
ENSG00000144118.9	RALB	-0.0281939135976248	500	AFA
ENSG00000058673.11	ZC3H11A	-0.0281818634853835	500	AFA
ENSG00000171094.11	ALK	-0.0281214641827805	500	AFA
ENSG00000182473.16	EXOC7	-0.0281196933442545	500	AFA
ENSG00000182325.6	FBXL6	-0.0281190580997566	300	AFA
ENSG00000175711.4	B3GNTL1	-0.0280914530992295	250	AFA
ENSG00000174373.11	RALGAPA1	-0.0280710402021394	500	AFA
ENSG00000006607.8	FARP2	-0.028047703949301	200	AFA
ENSG00000135678.7	CPM	-0.0280426770173082	400	AFA
ENSG00000169019.9	COMMD8	-0.0280203002597407	150	AFA
ENSG00000108953.12	YWHAE	-0.0279806891000444	500	AFA
ENSG00000090339.4	ICAM1	-0.027932813919751	300	AFA
ENSG00000174776.6	WDR49	-0.0279154513913122	500	AFA
ENSG00000011132.7	APBA3	-0.0279083701757438	400	AFA
ENSG00000092096.10	SLC22A17	-0.0279024384666168	400	AFA
ENSG00000183814.11	LIN9	-0.0278525218978353	500	AFA
ENSG00000149489.4	ROM1	-0.0278433122106535	300	AFA
ENSG00000140968.6	IRF8	-0.0278356143265537	400	AFA
ENSG00000166441.8	RPL27A	-0.0278141353047526	100	AFA
ENSG00000116663.6	FBXO6	-0.0278100591393135	50	AFA
ENSG00000070413.13	DGCR2	-0.027745917829771	350	AFA
ENSG00000150782.7	IL18	-0.0277371141993514	450	AFA
ENSG00000124222.17	STX16	-0.0277150934254486	350	AFA
ENSG00000151577.8	DRD3	-0.0276764547306428	500	AFA
ENSG00000130332.9	LSM7	-0.027665142309251	100	AFA
ENSG00000196937.6	FAM3C	-0.0276609534551514	500	AFA
ENSG00000156858.7	PRR14	-0.0276310667458845	150	AFA
ENSG00000174231.12	PRPF8	-0.0275933147492027	150	AFA
ENSG00000171503.7	ETFDH	-0.0275788193666696	450	AFA
ENSG00000153147.5	SMARCA5	-0.027531231454163	250	AFA
ENSG00000146733.9	PSPH	-0.0275102981388992	50	AFA
ENSG00000177663.9	IL17RA	-0.0275062206699235	400	AFA
ENSG00000132341.6	RAN	-0.0275019872094351	150	AFA
ENSG00000141522.7	ARHGDIA	-0.0275009197772355	400	AFA
ENSG00000181924.6	COA4	-0.0274882689199983	50	AFA
ENSG00000130479.6	MAP1S	-0.0274568183351147	350	AFA
ENSG00000086730.12	LAT2	-0.0274563682966141	450	AFA
ENSG00000080573.6	COL5A3	-0.0274353645234917	500	AFA
ENSG00000105865.6	DUS4L	-0.0274264883589369	450	AFA
ENSG00000101162.3	TUBB1	-0.0273919063232396	200	AFA
ENSG00000140326.8	CDAN1	-0.0273830010437539	450	AFA
ENSG00000086848.10	ALG9	-0.0273763156657594	500	AFA
ENSG00000127084.13	FGD3	-0.0273582489033444	200	AFA
ENSG00000180354.11	C7orf41	-0.0273565073382131	150	AFA
ENSG00000167257.6	RNF214	-0.0273472111034921	500	AFA
ENSG00000162909.13	CAPN2	-0.0273398941680804	500	AFA
ENSG00000184014.3	DENND5A	-0.0273119995329198	400	AFA
ENSG00000152804.6	HHEX	-0.0272982188998457	100	AFA
ENSG00000115944.10	COX7A2L	-0.0272587337252086	250	AFA
ENSG00000130818.6	ZNF426	-0.0272251869252102	200	AFA
ENSG00000082269.12	FAM135A	-0.0272131229570399	250	AFA
ENSG00000140455.12	USP3	-0.0272113900309516	250	AFA
ENSG00000178927.12	C17orf62	-0.0271910309027355	500	AFA
ENSG00000149600.6	COMMD7	-0.0271617534128524	450	AFA
ENSG00000132881.7	RSG1	-0.0271563059367885	50	AFA
ENSG00000214114.4	MYCBP	-0.0271450035725968	100	AFA
ENSG00000065427.10	KARS	-0.0271445274958484	150	AFA
ENSG00000109606.8	DHX15	-0.0271268957310957	100	AFA
ENSG00000138646.4	HERC5	-0.0271263047292914	400	AFA
ENSG00000113494.12	PRLR	-0.0271070450297714	450	AFA
ENSG00000143466.8	IKBKE	-0.0270905240559247	500	AFA
ENSG00000188997.3	KCTD21	-0.0270806122593872	450	AFA
ENSG00000168936.6	TMEM129	-0.0270413159389107	400	AFA
ENSG00000094916.9	CBX5	-0.0270268072468905	100	AFA
ENSG00000100365.10	NCF4	-0.0270200261626513	250	AFA
ENSG00000172216.4	CEBPB	-0.0269957190447357	450	AFA
ENSG00000141562.12	NARF	-0.026985787457206	450	AFA
ENSG00000163510.9	CWC22	-0.026919367490538	250	AFA
ENSG00000186834.2	HEXIM1	-0.0269142645488512	300	AFA
ENSG00000110851.7	PRDM4	-0.0268799717622973	50	AFA
ENSG00000099785.6	MARCH2	-0.0268745429898304	100	AFA
ENSG00000205670.6	SMIM11	-0.0268713329311014	50	AFA
ENSG00000073737.12	DHRS9	-0.0268162994393157	500	AFA
ENSG00000136874.6	STX17	-0.026807305897339	500	AFA
ENSG00000204628.7	GNB2L1	-0.0268016685161334	350	AFA
ENSG00000142657.16	PGD	-0.026801383049781	50	AFA
ENSG00000198937.8	CCDC167	-0.0267925043723326	500	AFA
ENSG00000138756.13	BMP2K	-0.0267793751146547	300	AFA
ENSG00000115211.11	EIF2B4	-0.0267423596989677	100	AFA
ENSG00000149131.11	SERPING1	-0.0267255529712598	150	AFA
ENSG00000005100.8	DHX33	-0.0267169626211937	450	AFA
ENSG00000115286.14	NDUFS7	-0.0266818369245064	250	AFA
ENSG00000163041.5	H3F3A	-0.0266712184036004	100	AFA
ENSG00000114316.8	USP4	-0.0266626013228286	350	AFA
ENSG00000112419.10	PHACTR2	-0.026651209725818	450	AFA
ENSG00000085265.6	FCN1	-0.026630670555215	200	AFA
ENSG00000153015.11	CWC27	-0.0266170499965038	400	AFA
ENSG00000163348.3	PYGO2	-0.0266043491266569	200	AFA
ENSG00000164062.8	APEH	-0.0265606050495109	50	AFA
ENSG00000105755.3	ETHE1	-0.0265459459316826	400	AFA
ENSG00000175602.2	CCDC85B	-0.0264987088710078	350	AFA
ENSG00000256294.3	ZNF225	-0.0264850207492828	200	AFA
ENSG00000101400.5	SNTA1	-0.026461921172773	150	AFA
ENSG00000178021.9	TSPYL6	-0.026459348409681	500	AFA
ENSG00000100664.6	EIF5	-0.0264473517726635	250	AFA
ENSG00000068903.15	SIRT2	-0.0264433074217844	50	AFA
ENSG00000165113.8	GKAP1	-0.0264307991766299	150	AFA
ENSG00000128872.5	TMOD2	-0.0264027914964591	250	AFA
ENSG00000050426.11	LETMD1	-0.0263929032271117	350	AFA
ENSG00000198142.3	SOWAHC	-0.0263917411307767	300	AFA
ENSG00000101146.8	RAE1	-0.0263732071658012	450	AFA
ENSG00000198417.5	MT1F	-0.0263183541874557	500	AFA
ENSG00000174156.8	GSTA3	-0.0263141480934857	500	AFA
ENSG00000005486.12	RHBDD2	-0.0262856384198353	500	AFA
ENSG00000101188.4	NTSR1	-0.0262765724693383	150	AFA
ENSG00000152484.9	USP12	-0.0262745042180599	100	AFA
ENSG00000061938.12	TNK2	-0.026266936532446	400	AFA
ENSG00000145945.5	FAM50B	-0.0262372521983791	450	AFA
ENSG00000170832.8	USP32	-0.0262359833516252	250	AFA
ENSG00000124459.7	ZNF45	-0.0262223610802058	500	AFA
ENSG00000167562.7	ZNF701	-0.0262079605471838	500	AFA
ENSG00000002330.9	BAD	-0.0261926985898499	500	AFA
ENSG00000072110.9	ACTN1	-0.0261723070799065	500	AFA
ENSG00000119661.9	DNAL1	-0.0261442327737798	250	AFA
ENSG00000108588.9	CCDC47	-0.0261284175483149	450	AFA
ENSG00000127663.10	KDM4B	-0.0261147240915238	300	AFA
ENSG00000198755.6	RPL10A	-0.0260978606235595	250	AFA
ENSG00000124155.12	PIGT	-0.0260807367721667	200	AFA
ENSG00000117000.8	RLF	-0.0259728407727843	200	AFA
ENSG00000243364.3	EFNA4	-0.0259484903655931	150	AFA
ENSG00000100360.10	IFT27	-0.0259445882768384	100	AFA
ENSG00000100056.7	DGCR14	-0.0259415773380362	400	AFA
ENSG00000159214.8	CCDC24	-0.0259353834950156	150	AFA
ENSG00000137414.5	FAM8A1	-0.0258983674554094	500	AFA
ENSG00000088035.11	ALG6	-0.025863857717571	500	AFA
ENSG00000156983.11	BRPF1	-0.0258578972000984	150	AFA
ENSG00000066855.11	MTFR1	-0.0258518353751579	400	AFA
ENSG00000143125.5	PROK1	-0.0258515826501686	500	AFA
ENSG00000157800.13	SLC37A3	-0.025851183868471	100	AFA
ENSG00000109220.6	CHIC2	-0.0258379974612199	400	AFA
ENSG00000143727.11	ACP1	-0.0257960532776374	500	AFA
ENSG00000108691.5	CCL2	-0.0257353736902658	250	AFA
ENSG00000197696.5	NMB	-0.0257303346608141	450	AFA
ENSG00000070761.3	C16orf80	-0.0257198311278088	150	AFA
ENSG00000170074.15	FAM153A	-0.0257047575380352	500	AFA
ENSG00000100485.7	SOS2	-0.0256848600662352	400	AFA
ENSG00000180479.9	ZNF571	-0.0256600153790238	500	AFA
ENSG00000121879.3	PIK3CA	-0.025659179661402	400	AFA
ENSG00000173436.9	MINOS1	-0.0256496069826783	250	AFA
ENSG00000203993.3	C9orf37	-0.0256250902375092	100	AFA
ENSG00000125945.9	ZNF436	-0.0256066361693732	500	AFA
ENSG00000141380.9	SS18	-0.0256013375182581	500	AFA
ENSG00000164109.8	MAD2L1	-0.0254888593137083	350	AFA
ENSG00000198853.7	RUSC2	-0.0254841811756242	450	AFA
ENSG00000017260.15	ATP2C1	-0.0254837418426043	350	AFA
ENSG00000160201.7	U2AF1	-0.0254813907481117	100	AFA
ENSG00000111271.10	ACAD10	-0.0254201251570319	50	AFA
ENSG00000075043.12	KCNQ2	-0.0254065996753129	150	AFA
ENSG00000102977.9	ACD	-0.0253794763364273	250	AFA
ENSG00000075131.5	TIPIN	-0.0253679612232157	350	AFA
ENSG00000106004.4	HOXA5	-0.025353055661973	100	AFA
ENSG00000163840.5	DTX3L	-0.0253520001311702	250	AFA
ENSG00000128654.9	MTX2	-0.0253299526413338	500	AFA
ENSG00000107815.3	C10orf2	-0.0252970761497542	350	AFA
ENSG00000105939.8	ZC3HAV1	-0.0252361451581137	300	AFA
ENSG00000188428.12	BLOC1S5	-0.0252020863737422	400	AFA
ENSG00000146842.12	TMEM209	-0.025187709359204	150	AFA
ENSG00000233927.4	RPS28	-0.0251580057766939	250	AFA
ENSG00000141580.11	WDR45B	-0.0251564812347812	400	AFA
ENSG00000115649.11	CNPPD1	-0.0251411819549583	300	AFA
ENSG00000189266.7	PNRC2	-0.0251389138816015	450	AFA
ENSG00000165322.13	ARHGAP12	-0.025114291997173	300	AFA
ENSG00000103502.9	CDIPT	-0.02510930378695	200	AFA
ENSG00000137038.7	C9orf123	-0.0251069574704726	300	AFA
ENSG00000203710.6	CR1	-0.02509524488299	200	AFA
ENSG00000134285.6	FKBP11	-0.0250883029908758	150	AFA
ENSG00000158796.11	DEDD	-0.0250805575741389	100	AFA
ENSG00000176714.9	CCDC121	-0.0250576264861246	200	AFA
ENSG00000110696.5	C11orf58	-0.0250558623474426	200	AFA
ENSG00000171222.6	SCAND1	-0.0250478529735545	250	AFA
ENSG00000140262.13	TCF12	-0.0250329785749912	100	AFA
ENSG00000078618.15	NRD1	-0.0250282790221763	100	AFA
ENSG00000119599.12	DCAF4	-0.0250201937631046	50	AFA
ENSG00000156711.12	MAPK13	-0.0250046491873877	450	AFA
ENSG00000181218.4	HIST3H2A	-0.0249760358134981	150	AFA
ENSG00000104343.15	UBE2W	-0.0249605740549097	50	AFA
ENSG00000143374.10	TARS2	-0.0249021528110566	50	AFA
ENSG00000167193.7	CRK	-0.0248816496108204	150	AFA
ENSG00000136925.10	TSTD2	-0.0248646424116498	150	AFA
ENSG00000011478.7	QPCTL	-0.0248303599169097	100	AFA
ENSG00000136560.9	TANK	-0.0248043658804642	150	AFA
ENSG00000168806.6	LCMT2	-0.0247813117671251	500	AFA
ENSG00000198060.5	MARCH5	-0.0247635388047966	50	AFA
ENSG00000100099.16	HPS4	-0.0247505586739821	500	AFA
ENSG00000001629.5	ANKIB1	-0.0247306101754786	300	AFA
ENSG00000117395.6	EBNA1BP2	-0.0247087719672919	50	AFA
ENSG00000122335.9	SERAC1	-0.0247071747604367	50	AFA
ENSG00000172183.10	ISG20	-0.0246144599680965	150	AFA
ENSG00000013275.3	PSMC4	-0.0246012895501362	500	AFA
ENSG00000134852.10	CLOCK	-0.0245642464534271	50	AFA
ENSG00000005955.8	GGNBP2	-0.0244301714635659	350	AFA
ENSG00000148154.5	UGCG	-0.024418611826674	100	AFA
ENSG00000147475.10	ERLIN2	-0.024300370800114	100	AFA
ENSG00000213722.4	DDAH2	-0.0242850225565135	500	AFA
ENSG00000140459.13	CYP11A1	-0.0242831937218854	100	AFA
ENSG00000130204.8	TOMM40	-0.0242766741865456	250	AFA
ENSG00000137818.7	RPLP1	-0.0242756783528325	100	AFA
ENSG00000137642.8	SORL1	-0.0242736793327196	300	AFA
ENSG00000104388.10	RAB2A	-0.0242548732100298	50	AFA
ENSG00000187240.9	DYNC2H1	-0.0242461805742759	200	AFA
ENSG00000120158.7	RCL1	-0.0242236980547824	400	AFA
ENSG00000141447.12	OSBPL1A	-0.0242223836477421	50	AFA
ENSG00000008128.18	CDK11A	-0.0242062083380522	150	AFA
ENSG00000154127.5	UBASH3B	-0.0241976534715869	250	AFA
ENSG00000067167.3	TRAM1	-0.0241709063556071	50	AFA
ENSG00000101474.7	APMAP	-0.0241683414668709	200	AFA
ENSG00000059588.5	TARBP1	-0.0241624490474596	100	AFA
ENSG00000126264.5	HCST	-0.0241579370384239	50	AFA
ENSG00000196850.4	PPTC7	-0.0241565377286642	400	AFA
ENSG00000139737.17	SLAIN1	-0.0241039852719217	500	AFA
ENSG00000168970.15	JMJD7-PLA2G4B	-0.0240970982876967	100	AFA
ENSG00000128487.12	SPECC1	-0.0240852490507558	250	AFA
ENSG00000160298.13	C21orf58	-0.0240752573794562	500	AFA
ENSG00000143319.11	ISG20L2	-0.0240679251461007	450	AFA
ENSG00000083168.5	KAT6A	-0.0240591409188845	300	AFA
ENSG00000100364.13	KIAA0930	-0.0240537726683842	250	AFA
ENSG00000165102.10	HGSNAT	-0.0240470808174704	300	AFA
ENSG00000171314.8	PGAM1	-0.024009072860768	400	AFA
ENSG00000151693.5	ASAP2	-0.0239115856998259	500	AFA
ENSG00000174444.10	RPL4	-0.0238987276750855	400	AFA
ENSG00000112149.5	CD83	-0.0238720083658719	350	AFA
ENSG00000100577.14	GSTZ1	-0.0238683492503398	500	AFA
ENSG00000180318.3	ALX1	-0.0238599625739195	400	AFA
ENSG00000145555.10	MYO10	-0.0238376096498649	500	AFA
ENSG00000149809.10	TM7SF2	-0.02381785309139	400	AFA
ENSG00000169554.12	ZEB2	-0.0238171839324796	150	AFA
ENSG00000243251.4	PGBD3	-0.0238002450727257	450	AFA
ENSG00000091181.15	IL5RA	-0.0237994734140551	250	AFA
ENSG00000050748.12	MAPK9	-0.0237877441537582	500	AFA
ENSG00000182168.10	UNC5C	-0.0237837758825937	500	AFA
ENSG00000120727.7	PAIP2	-0.023764150486203	500	AFA
ENSG00000186564.5	FOXD2	-0.0237631882240516	300	AFA
ENSG00000260916.1	CCPG1	-0.0237458739505918	100	AFA
ENSG00000104921.10	FCER2	-0.0237010484673432	400	AFA
ENSG00000168890.9	TMEM150A	-0.0236618508650621	350	AFA
ENSG00000150457.7	LATS2	-0.0236468752151137	300	AFA
ENSG00000180530.5	NRIP1	-0.0236218673740774	50	AFA
ENSG00000172830.8	SSH3	-0.0236115642336688	150	AFA
ENSG00000188641.8	DPYD	-0.0236044377713197	350	AFA
ENSG00000089486.12	CDIP1	-0.0236029243077789	250	AFA
ENSG00000198093.6	ZNF649	-0.0235683284923899	500	AFA
ENSG00000162191.9	UBXN1	-0.0235662148071131	150	AFA
ENSG00000163823.3	CCR1	-0.0235362708258257	450	AFA
ENSG00000135837.11	CEP350	-0.0235284649092455	450	AFA
ENSG00000069424.10	KCNAB2	-0.0235219212409554	450	AFA
ENSG00000198498.5	TMA16	-0.0234720704279279	100	AFA
ENSG00000125485.13	DDX31	-0.0234641498284866	500	AFA
ENSG00000164120.9	HPGD	-0.0234586735328201	350	AFA
ENSG00000100522.4	GNPNAT1	-0.0234011500876677	500	AFA
ENSG00000007312.8	CD79B	-0.0233950820159195	450	AFA
ENSG00000143621.12	ILF2	-0.0233837311043692	500	AFA
ENSG00000092964.12	DPYSL2	-0.0233693372380468	400	AFA
ENSG00000151093.3	OXSM	-0.0233673115296355	250	AFA
ENSG00000066136.15	NFYC	-0.0233455727048518	100	AFA
ENSG00000121390.13	PSPC1	-0.0233439678827264	100	AFA
ENSG00000162910.14	MRPL55	-0.0232910449383086	250	AFA
ENSG00000116350.11	SRSF4	-0.0232770659040915	300	AFA
ENSG00000168246.5	UBTD2	-0.0231792846085715	350	AFA
ENSG00000101224.13	CDC25B	-0.0231065731717144	450	AFA
ENSG00000100985.7	MMP9	-0.0230818474051719	200	AFA
ENSG00000177613.7	CSTF2T	-0.0230578876073519	450	AFA
ENSG00000186197.8	EDARADD	-0.0230539171475382	100	AFA
ENSG00000163683.6	SMIM14	-0.0230428501172823	100	AFA
ENSG00000009780.11	FAM76A	-0.0230248887454496	50	AFA
ENSG00000175137.9	SH3BP5L	-0.0230076108691559	250	AFA
ENSG00000154305.12	MIA3	-0.0229798623675323	400	AFA
ENSG00000122025.10	FLT3	-0.0229752049642602	250	AFA
ENSG00000120333.4	MRPS14	-0.0229170961113999	100	AFA
ENSG00000172500.8	FIBP	-0.0229064107772603	400	AFA
ENSG00000168803.10	ADAL	-0.0229044880917003	200	AFA
ENSG00000100083.14	GGA1	-0.0228965839037596	500	AFA
ENSG00000080298.11	RFX3	-0.0228777562879964	450	AFA
ENSG00000125148.6	MT2A	-0.0228702997066795	300	AFA
ENSG00000140553.12	UNC45A	-0.0228605734034391	350	AFA
ENSG00000092199.13	HNRNPC	-0.0228595570893825	100	AFA
ENSG00000171067.6	C11orf24	-0.022848085268283	400	AFA
ENSG00000168538.11	TRAPPC11	-0.0228460959725167	500	AFA
ENSG00000123124.9	WWP1	-0.0228164675522862	200	AFA
ENSG00000185722.12	ANKFY1	-0.0227570977888404	100	AFA
ENSG00000214556.4	C17orf98	-0.0227555531767821	200	AFA
ENSG00000160991.10	ORAI2	-0.022716840330976	50	AFA
ENSG00000141098.8	GFOD2	-0.0227040271842071	500	AFA
ENSG00000198610.6	AKR1C4	-0.0226901085552466	350	AFA
ENSG00000164002.7	EXO5	-0.0226882400448341	50	AFA
ENSG00000133789.10	SWAP70	-0.0226667737852	300	AFA
ENSG00000124702.13	KLHDC3	-0.0226634736177273	100	AFA
ENSG00000105185.6	PDCD5	-0.0226414550831322	400	AFA
ENSG00000163466.11	ARPC2	-0.0226159032086146	150	AFA
ENSG00000163050.11	ADCK3	-0.0226012638292532	250	AFA
ENSG00000136305.7	CIDEB	-0.0225644711971921	450	AFA
ENSG00000107341.4	UBE2R2	-0.0225624980120122	400	AFA
ENSG00000171291.4	ZNF439	-0.0225527389636388	450	AFA
ENSG00000177807.6	KCNJ10	-0.0225463779108183	100	AFA
ENSG00000113360.12	DROSHA	-0.0225318204846072	250	AFA
ENSG00000000938.8	FGR	-0.0225316836326759	500	AFA
